Chr,Start,End
4,391428096,391528095
4,391528096,391628095
4,391628096,391728095
4,391728096,391828095
4,391828096,391928095
4,391928096,392028095
4,392028096,392128095
4,392128096,392228095
4,392228096,392328095
4,392328096,392428095
4,392428096,392501710
4,392501712,392601711
4,392601712,392701711
4,392701712,392801711
4,392801712,392901711
4,392901712,393001711
4,393001712,393101711
4,393101712,393201711
4,393201712,393301711
4,393301712,393401711
4,393401712,393501711
4,393501712,393601711
4,393601712,393701711
4,393701712,393801711
4,393801712,393901711
4,393901712,393942037
4,393942039,394042038
4,394042039,394142038
4,394142039,394242038
4,394242039,394342038
4,394342039,394442038
4,394442039,394542038
4,394542039,394642038
4,394642039,394742038
4,394742039,394842038
4,394842039,394942038
4,394942039,395042038
4,395042039,395142038
4,395142039,395191249
4,395191251,395291250
4,395291251,395391250
4,395391251,395491250
4,395491251,395591250
4,395591251,395691250
4,395691251,395791250
4,395791251,395854235
4,395854237,395954236
4,395954237,396054236
4,396054237,396154236
4,396154237,396234538
4,396234540,396308587
4,396308589,396408588
4,396408589,396508588
4,396508589,396608588
4,396608589,396708588
4,396708589,396808588
4,396808589,396908588
4,396908589,397008588
4,397008589,397108588
4,397108589,397208588
4,397208589,397308588
4,397308589,397408588
4,397408589,397508588
4,397508589,397608588
4,397608589,397708588
4,397708589,397808588
4,397808589,397908588
4,397908589,398008588
4,398008589,398108588
4,398108589,398208588
4,398208589,398308588
4,398308589,398408588
4,398408589,398508588
4,398508589,398608588
4,398608589,398708588
4,398708589,398808588
4,398808589,398908588
4,398908589,399008588
4,399008589,399070727
4,399070729,399170728
4,399170729,399270728
4,399270729,399370728
4,399370729,399470728
4,399470729,399570728
4,399570729,399670728
4,399670729,399770728
4,399770729,399870728
4,399870729,399970728
4,399970729,400070728
4,400070729,400170728
4,400170729,400270728
4,400270729,400370728
4,400370729,400470728
4,400470729,400570728
4,400570729,400670728
4,400670729,400770728
4,400770729,400870728
4,400870729,400970728
4,400970729,401070728
4,401070729,401170728
4,401170729,401177992
4,401177994,401277993
4,401277994,401324114
4,401324116,401424115
4,401424116,401524115
4,401524116,401576532
4,401576534,401676533
4,401676534,401776533
4,401776534,401876533
4,401876534,401976533
4,401976534,402076533
4,402076534,402176533
4,402176534,402276533
4,402276534,402376533
4,402376534,402476533
4,402476534,402515781
4,402515783,402615782
4,402615783,402715782
4,402715783,402815782
4,402815783,402915782
4,402915783,403015782
4,403015783,403050490
4,403050492,403150491
4,403150492,403250491
4,403250492,403350491
4,403350492,403450491
4,403450492,403550491
4,403550492,403650491
4,403650492,403750491
4,403750492,403850491
4,403850492,403950491
4,403950492,404050491
4,404050492,404150491
4,404150492,404250491
4,404250492,404350491
4,404350492,404450491
4,404450492,404550491
4,404550492,404650491
4,404650492,404750491
4,404750492,404850491
4,404850492,404950491
4,404950492,405050491
4,405050492,405150491
4,405150492,405250491
4,405250492,405349540
4,405349542,405449541
4,405449542,405549541
4,405549542,405649541
4,405649542,405749541
4,405749542,405849541
4,405849542,405949541
4,405949542,406049541
4,406049542,406149541
4,406149542,406249541
4,406249542,406349541
4,406349542,406449541
4,406449542,406549541
4,406549542,406649541
4,406649542,406725940
4,406725942,406825941
4,406825942,406925941
4,406925942,407025941
4,407025942,407125941
4,407125942,407225941
4,407225942,407325941
4,407325942,407425941
4,407425942,407525941
4,407525942,407625941
4,407625942,407725941
4,407725942,407825941
4,407825942,407925941
4,407925942,407979628
4,407979630,408079629
4,408079630,408179629
4,408179630,408279629
4,408279630,408379629
4,408379630,408479629
4,408479630,408579629
4,408579630,408679629
4,408679630,408779629
4,408779630,408879629
4,408879630,408979629
4,408979630,409079629
4,409079630,409179629
4,409179630,409279629
4,409279630,409379629
4,409379630,409479629
4,409479630,409579629
4,409579630,409679629
4,409679630,409779629
4,409779630,409879629
4,409879630,409969041
4,409969043,409971657
4,409971659,410071658
4,410071659,410171658
4,410171659,410271658
4,410271659,410362973
4,410362975,410462974
4,410462975,410562974
4,410562975,410662974
4,410662975,410665488
4,410665490,410765489
4,410765490,410865489
4,410865490,410965489
4,410965490,411065489
4,411065490,411165489
4,411165490,411265489
4,411265490,411341258
4,411341260,411441259
4,411441260,411541259
4,411541260,411544834
4,411544836,411644835
4,411644836,411723825
4,411723827,411756477
4,411756479,411856478
4,411856479,411873362
4,411873364,411969343
4,411969345,412058647
4,412058649,412158648
4,412158649,412173196
4,412173198,412273197
4,412273198,412344527
4,412344529,412382765
4,412382767,412394342
5,1,2815
5,2817,102816
5,102817,202816
5,202817,277280
5,277282,278914
5,278916,318713
5,318715,418714
5,418715,442027
5,442029,542028
5,542029,642028
5,642029,742028
5,742029,842028
5,842029,942028
5,942029,1042028
5,1042029,1142028
5,1142029,1242028
5,1242029,1342028
5,1342029,1442028
5,1442029,1542028
5,1542029,1642028
5,1642029,1742028
5,1742029,1842028
5,1842029,1942028
5,1942029,2042028
5,2042029,2142028
5,2142029,2186166
5,2186168,2286167
5,2286168,2386167
5,2386168,2486167
5,2486168,2586167
5,2586168,2686167
5,2686168,2786167
5,2786168,2886167
5,2886168,2986167
5,2986168,3086167
5,3086168,3186167
5,3186168,3286167
5,3286168,3386167
5,3386168,3486167
5,3486168,3586167
5,3586168,3686167
5,3686168,3786167
5,3786168,3886167
5,3886168,3986167
5,3986168,4086167
5,4086168,4186167
5,4186168,4286167
5,4286168,4386167
5,4386168,4486167
5,4486168,4586167
5,4586168,4665024
5,4665026,4765025
5,4765026,4865025
5,4865026,4965025
5,4965026,4994700
5,4994702,5094701
5,5094702,5194701
5,5194702,5294701
5,5294702,5394701
5,5394702,5494701
5,5494702,5594701
5,5594702,5694701
5,5694702,5783043
5,5783045,5883044
5,5883045,5983044
5,5983045,6083044
5,6083045,6183044
5,6183045,6283044
5,6283045,6383044
5,6383045,6483044
5,6483045,6583044
5,6583045,6683044
5,6683045,6697816
5,6697818,6797817
5,6797818,6897817
5,6897818,6997817
5,6997818,7097817
5,7097818,7197817
5,7197818,7297817
5,7297818,7397817
5,7397818,7418386
5,7418388,7518387
5,7518388,7618387
5,7618388,7718387
5,7718388,7818387
5,7818388,7918387
5,7918388,8018387
5,8018388,8118387
5,8118388,8214131
5,8214133,8314132
5,8314133,8414132
5,8414133,8514132
5,8514133,8614132
5,8614133,8714132
5,8714133,8814132
5,8814133,8914132
5,8914133,9014132
5,9014133,9114132
5,9114133,9175709
5,9175711,9275710
5,9275711,9375710
5,9375711,9471136
5,9471138,9571137
5,9571138,9671137
5,9671138,9771137
5,9771138,9871137
5,9871138,9971137
5,9971138,10071137
5,10071138,10171137
5,10171138,10271137
5,10271138,10371137
5,10371138,10471137
5,10471138,10571137
5,10571138,10671137
5,10671138,10771137
5,10771138,10871137
5,10871138,10971137
5,10971138,11071137
5,11071138,11171137
5,11171138,11191989
5,11191991,11291990
5,11291991,11391990
5,11391991,11411827
5,11411829,11473130
5,11473132,11573131
5,11573132,11673131
5,11673132,11733118
5,11733120,11833119
5,11833120,11913117
5,11913119,12013118
5,12013119,12091054
5,12091056,12191055
5,12191056,12291055
5,12291056,12391055
5,12391056,12491055
5,12491056,12591055
5,12591056,12691055
5,12691056,12791055
5,12791056,12891055
5,12891056,12904807
5,12904809,13004808
5,13004809,13104808
5,13104809,13204808
5,13204809,13304808
5,13304809,13404808
5,13404809,13504808
5,13504809,13604808
5,13604809,13704808
5,13704809,13804808
5,13804809,13904808
5,13904809,13992330
5,13992332,14092331
5,14092332,14192331
5,14192332,14292331
5,14292332,14392331
5,14392332,14492331
5,14492332,14592331
5,14592332,14692331
5,14692332,14792331
5,14792332,14892331
5,14892332,14915320
5,14915322,15015321
5,15015322,15051041
5,15051043,15151042
5,15151043,15251042
5,15251043,15351042
5,15351043,15451042
5,15451043,15495552
5,15495554,15595553
5,15595554,15695553
5,15695554,15795553
5,15795554,15881763
5,15881765,15981764
5,15981765,16081764
5,16081765,16181764
5,16181765,16281764
5,16281765,16346912
5,16346914,16446913
5,16446914,16546913
5,16546914,16588875
5,16588877,16688876
5,16688877,16788876
5,16788877,16888876
5,16888877,16988876
5,16988877,17088876
5,17088877,17119868
5,17119870,17219869
5,17219870,17319869
5,17319870,17419869
5,17419870,17519869
5,17519870,17619869
5,17619870,17719869
5,17719870,17819869
5,17819870,17919869
5,17919870,18019869
5,18019870,18119869
5,18119870,18219869
5,18219870,18319869
5,18319870,18419869
5,18419870,18519869
5,18519870,18527440
5,18527442,18627441
5,18627442,18727441
5,18727442,18827441
5,18827442,18927441
5,18927442,19027441
5,19027442,19127441
5,19127442,19227441
5,19227442,19327441
5,19327442,19427441
5,19427442,19527441
5,19527442,19627441
5,19627442,19727441
5,19727442,19756000
5,19756002,19856001
5,19856002,19924359
5,19924361,20024360
5,20024361,20065949
5,20065951,20165950
5,20165951,20265950
5,20265951,20349500
5,20349502,20449501
5,20449502,20549501
5,20549502,20649501
5,20649502,20749501
5,20749502,20849501
5,20849502,20949501
5,20949502,21009326
5,21009328,21106561
5,21106563,21206562
5,21206563,21306562
5,21306563,21335628
5,21335630,21435629
5,21435630,21535629
5,21535630,21635629
5,21635630,21735629
5,21735630,21835629
5,21835630,21848846
5,21848848,21948847
5,21948848,21950565
5,21950567,22000157
5,22000159,22100158
5,22100159,22200158
5,22200159,22206593
5,22206595,22306594
5,22306595,22406594
5,22406595,22506594
5,22506595,22555205
5,22555207,22655206
5,22655207,22755206
5,22755207,22855206
5,22855207,22955206
5,22955207,23022306
5,23022308,23122307
5,23122308,23222307
5,23222308,23322307
5,23322308,23422307
5,23422308,23522307
5,23522308,23622307
5,23622308,23722307
5,23722308,23822307
5,23822308,23922307
5,23922308,24022307
5,24022308,24122307
5,24122308,24222307
5,24222308,24320888
5,24320890,24420889
5,24420890,24520889
5,24520890,24620889
5,24620890,24720889
5,24720890,24820889
5,24820890,24920889
5,24920890,25020889
5,25020890,25120889
5,25120890,25220889
5,25220890,25320889
5,25320890,25420889
5,25420890,25520889
5,25520890,25614776
5,25614778,25714777
5,25714778,25814777
5,25814778,25914777
5,25914778,26014777
5,26014778,26114777
5,26114778,26214777
5,26214778,26314777
5,26314778,26414777
5,26414778,26514777
5,26514778,26614777
5,26614778,26714777
5,26714778,26814777
5,26814778,26877505
5,26877507,26977506
5,26977507,27077506
5,27077507,27177506
5,27177507,27277506
5,27277507,27377506
5,27377507,27477506
5,27477507,27577506
5,27577507,27677506
5,27677507,27777506
5,27777507,27877506
5,27877507,27977506
5,27977507,28077506
5,28077507,28177506
5,28177507,28277506
5,28277507,28377506
5,28377507,28477506
5,28477507,28577506
5,28577507,28677506
5,28677507,28777506
5,28777507,28877506
5,28877507,28909896
5,28909898,29009897
5,29009898,29047389
5,29047391,29147390
5,29147391,29194633
5,29194635,29294634
5,29294635,29394634
5,29394635,29494634
5,29494635,29594634
5,29594635,29694634
5,29694635,29794634
5,29794635,29894634
5,29894635,29994634
5,29994635,30094634
5,30094635,30194634
5,30194635,30205542
5,30205544,30305543
5,30305544,30405543
5,30405544,30505543
5,30505544,30605543
5,30605544,30705543
5,30705544,30805543
5,30805544,30905543
5,30905544,31005543
5,31005544,31105543
5,31105544,31205543
5,31205544,31305543
5,31305544,31405543
5,31405544,31505543
5,31505544,31605543
5,31605544,31705543
5,31705544,31805543
5,31805544,31905543
5,31905544,31962533
5,31962535,32062534
5,32062535,32162534
5,32162535,32169528
5,32169530,32269529
5,32269530,32343255
5,32343257,32443256
5,32443257,32543256
5,32543257,32643256
5,32643257,32743256
5,32743257,32843256
5,32843257,32943256
5,32943257,33043256
5,33043257,33051817
5,33051819,33151818
5,33151819,33251818
5,33251819,33351818
5,33351819,33451818
5,33451819,33551818
5,33551819,33651818
5,33651819,33751818
5,33751819,33851818
5,33851819,33951818
5,33951819,34051818
5,34051819,34143873
5,34143875,34243874
5,34243875,34343874
5,34343875,34443874
5,34443875,34543874
5,34543875,34643874
5,34643875,34743874
5,34743875,34843874
5,34843875,34943874
5,34943875,35043874
5,35043875,35143874
5,35143875,35243874
5,35243875,35343874
5,35343875,35443874
5,35443875,35543874
5,35543875,35643874
5,35643875,35743874
5,35743875,35843874
5,35843875,35943874
5,35943875,36043874
5,36043875,36127277
5,36127279,36227278
5,36227279,36273857
5,36273859,36373858
5,36373859,36473858
5,36473859,36573858
5,36573859,36673858
5,36673859,36773858
5,36773859,36873858
5,36873859,36973858
5,36973859,37073858
5,37073859,37173858
5,37173859,37273858
5,37273859,37373858
5,37373859,37473858
5,37473859,37573858
5,37573859,37673858
5,37673859,37773858
5,37773859,37873858
5,37873859,37973858
5,37973859,37974497
5,37974499,38074498
5,38074499,38174498
5,38174499,38274498
5,38274499,38374498
5,38374499,38474498
5,38474499,38574498
5,38574499,38674498
5,38674499,38774498
5,38774499,38874498
5,38874499,38974498
5,38974499,39074498
5,39074499,39174498
5,39174499,39274498
5,39274499,39374498
5,39374499,39474498
5,39474499,39574498
5,39574499,39674498
5,39674499,39774498
5,39774499,39874498
5,39874499,39974498
5,39974499,39982342
5,39982344,40082343
5,40082344,40182343
5,40182344,40282343
5,40282344,40382343
5,40382344,40427579
5,40427581,40527580
5,40527581,40627580
5,40627581,40727580
5,40727581,40751532
5,40751534,40851533
5,40851534,40951533
5,40951534,41051533
5,41051534,41151533
5,41151534,41251533
5,41251534,41351533
5,41351534,41451533
5,41451534,41551533
5,41551534,41651533
5,41651534,41751533
5,41751534,41851533
5,41851534,41951533
5,41951534,42051533
5,42051534,42075760
5,42075762,42175761
5,42175762,42275761
5,42275762,42375761
5,42375762,42475761
5,42475762,42575761
5,42575762,42675761
5,42675762,42775761
5,42775762,42875761
5,42875762,42975761
5,42975762,43075761
5,43075762,43175761
5,43175762,43275761
5,43275762,43375761
5,43375762,43475761
5,43475762,43575761
5,43575762,43675761
5,43675762,43775761
5,43775762,43875761
5,43875762,43975761
5,43975762,44075761
5,44075762,44175761
5,44175762,44275761
5,44275762,44375761
5,44375762,44475761
5,44475762,44575761
5,44575762,44675761
5,44675762,44775761
5,44775762,44875761
5,44875762,44975761
5,44975762,45075761
5,45075762,45175761
5,45175762,45275761
5,45275762,45286526
5,45286528,45386527
5,45386528,45486527
5,45486528,45586527
5,45586528,45686527
5,45686528,45786527
5,45786528,45886527
5,45886528,45986527
5,45986528,46086527
5,46086528,46186527
5,46186528,46286527
5,46286528,46386527
5,46386528,46486527
5,46486528,46586527
5,46586528,46686527
5,46686528,46786527
5,46786528,46821753
5,46821755,46921754
5,46921755,47021754
5,47021755,47121754
5,47121755,47221754
5,47221755,47321754
5,47321755,47421754
5,47421755,47521754
5,47521755,47621754
5,47621755,47721754
5,47721755,47821754
5,47821755,47921754
5,47921755,48021754
5,48021755,48121754
5,48121755,48221754
5,48221755,48321754
5,48321755,48421754
5,48421755,48504062
5,48504064,48604063
5,48604064,48704063
5,48704064,48804063
5,48804064,48904063
5,48904064,49004063
5,49004064,49054918
5,49054920,49154919
5,49154920,49254919
5,49254920,49354919
5,49354920,49454919
5,49454920,49554919
5,49554920,49654919
5,49654920,49754919
5,49754920,49854919
5,49854920,49954919
5,49954920,50054919
5,50054920,50154919
5,50154920,50254919
5,50254920,50354919
5,50354920,50454919
5,50454920,50467170
5,50467172,50567171
5,50567172,50667171
5,50667172,50767171
5,50767172,50867171
5,50867172,50961961
5,50961963,51061962
5,51061963,51161962
5,51161963,51261962
5,51261963,51361962
5,51361963,51461962
5,51461963,51561962
5,51561963,51653098
5,51653100,51753099
5,51753100,51853099
5,51853100,51953099
5,51953100,52053099
5,52053100,52153099
5,52153100,52253099
5,52253100,52353099
5,52353100,52453099
5,52453100,52553099
5,52553100,52653099
5,52653100,52753099
5,52753100,52853099
5,52853100,52953099
5,52953100,53053099
5,53053100,53153099
5,53153100,53253099
5,53253100,53353099
5,53353100,53453099
5,53453100,53553099
5,53553100,53653099
5,53653100,53753099
5,53753100,53853099
5,53853100,53953099
5,53953100,54053099
5,54053100,54153099
5,54153100,54253099
5,54253100,54353099
5,54353100,54453099
5,54453100,54553099
5,54553100,54653099
5,54653100,54753099
5,54753100,54853099
5,54853100,54953099
5,54953100,55053099
5,55053100,55153099
5,55153100,55253099
5,55253100,55353099
5,55353100,55453099
5,55453100,55553099
5,55553100,55653099
5,55653100,55753099
5,55753100,55853099
5,55853100,55953099
5,55953100,56053099
5,56053100,56153099
5,56153100,56253099
5,56253100,56316630
5,56316632,56416631
5,56416632,56516631
5,56516632,56616631
5,56616632,56716631
5,56716632,56816631
5,56816632,56916631
5,56916632,57016631
5,57016632,57116631
5,57116632,57216631
5,57216632,57316631
5,57316632,57416631
5,57416632,57516631
5,57516632,57616631
5,57616632,57716631
5,57716632,57816631
5,57816632,57916631
5,57916632,58016631
5,58016632,58116631
5,58116632,58216631
5,58216632,58316631
5,58316632,58416631
5,58416632,58510565
5,58510567,58610566
5,58610567,58710566
5,58710567,58810566
5,58810567,58910566
5,58910567,59010566
5,59010567,59110566
5,59110567,59210566
5,59210567,59310566
5,59310567,59410566
5,59410567,59510566
5,59510567,59610566
5,59610567,59710566
5,59710567,59810566
5,59810567,59910566
5,59910567,60010566
5,60010567,60110566
5,60110567,60178827
5,60178829,60278828
5,60278829,60378828
5,60378829,60478828
5,60478829,60578828
5,60578829,60678828
5,60678829,60778828
5,60778829,60878828
5,60878829,60978828
5,60978829,61078828
5,61078829,61178828
5,61178829,61278828
5,61278829,61378828
5,61378829,61478828
5,61478829,61578828
5,61578829,61678828
5,61678829,61778828
5,61778829,61878828
5,61878829,61978828
5,61978829,62078828
5,62078829,62178828
5,62178829,62278828
5,62278829,62378828
5,62378829,62478828
5,62478829,62578828
5,62578829,62678828
5,62678829,62778828
5,62778829,62878828
5,62878829,62978828
5,62978829,63078828
5,63078829,63178828
5,63178829,63278828
5,63278829,63378828
5,63378829,63478828
5,63478829,63578828
5,63578829,63678828
5,63678829,63778828
5,63778829,63878828
5,63878829,63978828
5,63978829,64078828
5,64078829,64178828
5,64178829,64217485
5,64217487,64317486
5,64317487,64417486
5,64417487,64517486
5,64517487,64617486
5,64617487,64717486
5,64717487,64817486
5,64817487,64917486
5,64917487,65017486
5,65017487,65077042
5,65077044,65177043
5,65177044,65277043
5,65277044,65377043
5,65377044,65477043
5,65477044,65577043
5,65577044,65677043
5,65677044,65777043
5,65777044,65877043
5,65877044,65977043
5,65977044,66077043
5,66077044,66177043
5,66177044,66277043
5,66277044,66377043
5,66377044,66477043
5,66477044,66577043
5,66577044,66677043
5,66677044,66777043
5,66777044,66877043
5,66877044,66977043
5,66977044,67077043
5,67077044,67177043
5,67177044,67277043
5,67277044,67377043
5,67377044,67477043
5,67477044,67577043
5,67577044,67677043
5,67677044,67679524
5,67679526,67779525
5,67779526,67879525
5,67879526,67979525
5,67979526,68079525
5,68079526,68179525
5,68179526,68279525
5,68279526,68379525
5,68379526,68479525
5,68479526,68579525
5,68579526,68679525
5,68679526,68779525
5,68779526,68838328
5,68838330,68938329
5,68938330,69038329
5,69038330,69138329
5,69138330,69238329
5,69238330,69338329
5,69338330,69438329
5,69438330,69538329
5,69538330,69638329
5,69638330,69738329
5,69738330,69838329
5,69838330,69938329
5,69938330,70038329
5,70038330,70138329
5,70138330,70238329
5,70238330,70338329
5,70338330,70438329
5,70438330,70538329
5,70538330,70638329
5,70638330,70738329
5,70738330,70838329
5,70838330,70938329
5,70938330,71038329
5,71038330,71138329
5,71138330,71238329
5,71238330,71338329
5,71338330,71438329
5,71438330,71538329
5,71538330,71638329
5,71638330,71738329
5,71738330,71808035
5,71808037,71908036
5,71908037,72008036
5,72008037,72108036
5,72108037,72208036
5,72208037,72308036
5,72308037,72408036
5,72408037,72508036
5,72508037,72608036
5,72608037,72708036
5,72708037,72808036
5,72808037,72908036
5,72908037,72919320
5,72919322,73019321
5,73019322,73119321
5,73119322,73219321
5,73219322,73319321
5,73319322,73419321
5,73419322,73519321
5,73519322,73619321
5,73619322,73719321
5,73719322,73819321
5,73819322,73919321
5,73919322,74019321
5,74019322,74119321
5,74119322,74219321
5,74219322,74319321
5,74319322,74419321
5,74419322,74519321
5,74519322,74619321
5,74619322,74719321
5,74719322,74819321
5,74819322,74919321
5,74919322,74932735
5,74932737,75032736
5,75032737,75132736
5,75132737,75232736
5,75232737,75332736
5,75332737,75432736
5,75432737,75531098
5,75531100,75631099
5,75631100,75731099
5,75731100,75831099
5,75831100,75931099
5,75931100,76031099
5,76031100,76131099
5,76131100,76231099
5,76231100,76331099
5,76331100,76431099
5,76431100,76531099
5,76531100,76631099
5,76631100,76665190
5,76665192,76765191
5,76765192,76865191
5,76865192,76965191
5,76965192,77065191
5,77065192,77165191
5,77165192,77265191
5,77265192,77365191
5,77365192,77465191
5,77465192,77565191
5,77565192,77665191
5,77665192,77765191
5,77765192,77865191
5,77865192,77965191
5,77965192,78065191
5,78065192,78165191
5,78165192,78265191
5,78265192,78365191
5,78365192,78465191
5,78465192,78565191
5,78565192,78665191
5,78665192,78765191
5,78765192,78865191
5,78865192,78965191
5,78965192,78995212
5,78995214,79095213
5,79095214,79195213
5,79195214,79295213
5,79295214,79395213
5,79395214,79495213
5,79495214,79595213
5,79595214,79695213
5,79695214,79795213
5,79795214,79895213
5,79895214,79995213
5,79995214,80095213
5,80095214,80195213
5,80195214,80295213
5,80295214,80395213
5,80395214,80495213
5,80495214,80595213
5,80595214,80695213
5,80695214,80795213
5,80795214,80895213
5,80895214,80995213
5,80995214,81095213
5,81095214,81102346
5,81102348,81202347
5,81202348,81302347
5,81302348,81402347
5,81402348,81502347
5,81502348,81602347
5,81602348,81702347
5,81702348,81802347
5,81802348,81902347
5,81902348,82002347
5,82002348,82102347
5,82102348,82117825
5,82117827,82217826
5,82217827,82317826
5,82317827,82417826
5,82417827,82517826
5,82517827,82617826
5,82617827,82717826
5,82717827,82817826
5,82817827,82898075
5,82898077,82998076
5,82998077,83098076
5,83098077,83198076
5,83198077,83298076
5,83298077,83398076
5,83398077,83498076
5,83498077,83598076
5,83598077,83698076
5,83698077,83798076
5,83798077,83898076
5,83898077,83998076
5,83998077,84098076
5,84098077,84198076
5,84198077,84298076
5,84298077,84398076
5,84398077,84498076
5,84498077,84598076
5,84598077,84698076
5,84698077,84798076
5,84798077,84898076
5,84898077,84998076
5,84998077,85098076
5,85098077,85198076
5,85198077,85298076
5,85298077,85398076
5,85398077,85398506
5,85398508,85498507
5,85498508,85598507
5,85598508,85698507
5,85698508,85798507
5,85798508,85898507
5,85898508,85998507
5,85998508,86098507
5,86098508,86198507
5,86198508,86298507
5,86298508,86398507
5,86398508,86498507
5,86498508,86598507
5,86598508,86698507
5,86698508,86750916
5,86750918,86850917
5,86850918,86950917
5,86950918,87050917
5,87050918,87150917
5,87150918,87250917
5,87250918,87350917
5,87350918,87450917
5,87450918,87550917
5,87550918,87650917
5,87650918,87750917
5,87750918,87850917
5,87850918,87950917
5,87950918,88050917
5,88050918,88150917
5,88150918,88250917
5,88250918,88350917
5,88350918,88450917
5,88450918,88550917
5,88550918,88650917
5,88650918,88750917
5,88750918,88850917
5,88850918,88950917
5,88950918,89050917
5,89050918,89150917
5,89150918,89250917
5,89250918,89350917
5,89350918,89450917
5,89450918,89550917
5,89550918,89650917
5,89650918,89750917
5,89750918,89850917
5,89850918,89950917
5,89950918,90050917
5,90050918,90150917
5,90150918,90250917
5,90250918,90350917
5,90350918,90382519
5,90382521,90482520
5,90482521,90582520
5,90582521,90682520
5,90682521,90782520
5,90782521,90882520
5,90882521,90982520
5,90982521,91082520
5,91082521,91182520
5,91182521,91282520
5,91282521,91382520
5,91382521,91482520
5,91482521,91582520
5,91582521,91682520
5,91682521,91782520
5,91782521,91882520
5,91882521,91916014
5,91916016,92011289
5,92011291,92111290
5,92111291,92126938
5,92126940,92226939
5,92226940,92326939
5,92326940,92426939
5,92426940,92526939
5,92526940,92626939
5,92626940,92726939
5,92726940,92826939
5,92826940,92926939
5,92926940,93026939
5,93026940,93126939
5,93126940,93226939
5,93226940,93326939
5,93326940,93426939
5,93426940,93526939
5,93526940,93626939
5,93626940,93726939
5,93726940,93826939
5,93826940,93926939
5,93926940,94026939
5,94026940,94067099
5,94067101,94167100
5,94167101,94267100
5,94267101,94367100
5,94367101,94467100
5,94467101,94567100
5,94567101,94667100
5,94667101,94767100
5,94767101,94867100
5,94867101,94967100
5,94967101,95067100
5,95067101,95167100
5,95167101,95267100
5,95267101,95367100
5,95367101,95467100
5,95467101,95567100
5,95567101,95667100
5,95667101,95767100
5,95767101,95867100
5,95867101,95967100
5,95967101,96067100
5,96067101,96167100
5,96167101,96267100
5,96267101,96367100
5,96367101,96467100
5,96467101,96567100
5,96567101,96667100
5,96667101,96767100
5,96767101,96867100
5,96867101,96967100
5,96967101,97067100
5,97067101,97167100
5,97167101,97267100
5,97267101,97367100
5,97367101,97467100
5,97467101,97567100
5,97567101,97667100
5,97667101,97767100
5,97767101,97867100
5,97867101,97967100
5,97967101,98067100
5,98067101,98167100
5,98167101,98267100
5,98267101,98367100
5,98367101,98467100
5,98467101,98567100
5,98567101,98667100
5,98667101,98767100
5,98767101,98776503
5,98776505,98876504
5,98876505,98882141
5,98882143,98982142
5,98982143,99082142
5,99082143,99182142
5,99182143,99282142
5,99282143,99382142
5,99382143,99482142
5,99482143,99582142
5,99582143,99682142
5,99682143,99782142
5,99782143,99882142
5,99882143,99982142
5,99982143,100082142
5,100082143,100182142
5,100182143,100282142
5,100282143,100382142
5,100382143,100482142
5,100482143,100582142
5,100582143,100682142
5,100682143,100782142
5,100782143,100882142
5,100882143,100982142
5,100982143,101082142
5,101082143,101182142
5,101182143,101263403
5,101263405,101363404
5,101363405,101463404
5,101463405,101493292
5,101493294,101593293
5,101593294,101693293
5,101693294,101793293
5,101793294,101893293
5,101893294,101993293
5,101993294,102093293
5,102093294,102193293
5,102193294,102293293
5,102293294,102393293
5,102393294,102493293
5,102493294,102593293
5,102593294,102693293
5,102693294,102793293
5,102793294,102893293
5,102893294,102993293
5,102993294,103093293
5,103093294,103193293
5,103193294,103293293
5,103293294,103393293
5,103393294,103493293
5,103493294,103593293
5,103593294,103693293
5,103693294,103747251
5,103747253,103847252
5,103847253,103893281
5,103893283,103993282
5,103993283,104093282
5,104093283,104193282
5,104193283,104293282
5,104293283,104393282
5,104393283,104493282
5,104493283,104593282
5,104593283,104611963
5,104611965,104711964
5,104711965,104811964
5,104811965,104911964
5,104911965,104977956
5,104977958,105077957
5,105077958,105177957
5,105177958,105277957
5,105277958,105377957
5,105377958,105477957
5,105477958,105577957
5,105577958,105677957
5,105677958,105777957
5,105777958,105877957
5,105877958,105977957
5,105977958,106077957
5,106077958,106177957
5,106177958,106277957
5,106277958,106377957
5,106377958,106477957
5,106477958,106577957
5,106577958,106677957
5,106677958,106777957
5,106777958,106877957
5,106877958,106977957
5,106977958,107077957
5,107077958,107177957
5,107177958,107277957
5,107277958,107377957
5,107377958,107477957
5,107477958,107577957
5,107577958,107677957
5,107677958,107777957
5,107777958,107805434
5,107805436,107905435
5,107905436,108005435
5,108005436,108105435
5,108105436,108205435
5,108205436,108305435
5,108305436,108405435
5,108405436,108505435
5,108505436,108605435
5,108605436,108705435
5,108705436,108805435
5,108805436,108808061
5,108808063,108908062
5,108908063,109008062
5,109008063,109108062
5,109108063,109208062
5,109208063,109308062
5,109308063,109408062
5,109408063,109508062
5,109508063,109526609
5,109526611,109626610
5,109626611,109726610
5,109726611,109826610
5,109826611,109926610
5,109926611,110026610
5,110026611,110126610
5,110126611,110226610
5,110226611,110326610
5,110326611,110426610
5,110426611,110526610
5,110526611,110626610
5,110626611,110726610
5,110726611,110826610
5,110826611,110887339
5,110887341,110987340
5,110987341,111087340
5,111087341,111187340
5,111187341,111287340
5,111287341,111387340
5,111387341,111487340
5,111487341,111587340
5,111587341,111687340
5,111687341,111787340
5,111787341,111887340
5,111887341,111987340
